Text-ID	Sentence-ID	Text
EN_067	1	Russian Military Mercenaries Deployed to Venezuela
EN_067	2	As Venezuela’s President Nicolas Maduro faces the biggest challenge to his rule since coming to power in 2013, Russia has quite literally come to the strongman leader’s defense.
EN_067	3	On Friday, Reuters reported that Kremlin-linked military contractors from the Wagner group had traveled to Venezuela in the past several days to provide security for Maduro.
EN_067	4	At least one source told Reuters that there were around 400 Russian military contractors in the country.
EN_067	5	After the head of Venezuela’s National Assembly, Juan Guaido, declared himself president of Venezuela on Wednesday, Russian officials have offered their full-throated support for the embattled Maduro.
EN_067	6	President Donald Trump and other leaders from the European Union and Canada, however, have recognized Guaido as Venezuela’s interim president and have backed the position of Venezuelan opposition leaders who say Maduro’s presidency is illegitimate.
EN_067	7	Maduro’s approval rating is currently hovering at around 20 percent, but experts say Russia is unlikely to give up its support for Maduro even if he faces widespread opposition at home.
EN_067	8	Moscow has continued to support Maduro even as he oversaw a severe economic decline that provoked a humanitarian and regional refugee crisis.
EN_067	9	“As the financial situation of the Venezuelan government became precarious due to a lack of oil profits, the Venezuelan leaders have been forced to look to other countries to bring in hard currency, and Russia has been all too eager to support a regime in Caracas that is anti-United States and has taken a number of actions to threaten the interests of not just the U.S. but other countries in the region,” Jason Marczak, director of the Adrienne Arsht Latin America Center at the Washington, D.C.
EN_067	10	-based Atlantic Council, told Newsweek.
EN_067	11	A member of Venezuela’s Bolivarian National Police Special Forces Group (FAES) takes position during an operation.
EN_067	12	Russia reportedly sent military contractors to protect Venezuela’s President Maduro as he faces challenges to his leadership.
EN_067	13	Luis Robayo/AFP/Getty Images.
EN_067	14	“Russia has gained a strong ally in the Americas as Russia looks to counter the U.S.
EN_067	15	Also Venezuela has the world’s largest oil reserves, so Rosneft has acquired access to oil fields in Venezuela, and Russia supplies arms to Maduro and the military,” Marczak added.
EN_067	16	Russia has also helped Venezuela develop a cryptocurrency to avoid U.S. sanctions.
EN_067	17	Maduro announced in February last year that Venezuela would launch an online currency called the petro, which would be backed by the value of one barrel of oil.
EN_067	18	The move mimicked Moscow’s attempt to launch its own digital currency to avoid U.S. sanctions.
EN_067	19	The petro was widely deemed a desperate and risky attempt to attract foreign currency to the cash-strapped country.
EN_067	20	Meanwhile, other Russia-aligned countries such as China and Turkey have also thrown their weight behind Maduro.
EN_067	21	Researchers at the Atlantic Council who track disinformation online noted that some of the most prominent pro-Maduro Twitter hashtags originated out of Turkey.
EN_067	22	The Russian military contractor group Wagner is a secretive organization headed by a Russian lieutenant named Dmitri Utkin who is a member of the Russian military intelligence the GRU.
EN_067	23	The group has been linked to the death of three Russian journalists who were producing a documentary about Wagner’s work in the Central African Republic.
EN_067	24	Aside from its incursions into Africa, Wagner is also present in Syria and Ukraine.
EN_067	25	Russian media claims that Wagner is coordinated by Yevgeniy Prigozhin , a man who has been nicknamed “Putin’s chef.”
EN_067	26	Prigozhin allegedly ordered the Russian mercenaries to attack U.S. troops in Syria in February 2018.
EN_067	27	Special counsel Robert Mueller indicted Prigozhin, alleging that his St.
EN_067	28	Petersburg-based troll farm the Internet Research Agency played a major role in Russia’s efforts to influence the 2016 presidential election.
EN_067	29	Both Prigozhin and Utkin are also subject to U.S. sanctions.
EN_069	1	Fox News Commentators Blame Barack Obama For Tensions With Iran
EN_069	2	Fox News commentators and GOP lawmakers appearing on the network have blamed President Barack Obama for the current confrontation with Iran, despite the dramatic escalation in tensions since President Donald Trump took office.
EN_069	3	"A panel on right-wing opinion host Sean Hannity's Tuesday evening show blasted Obama's ""appeasement"" of Iran, arguing that it was ""obvious"" that strategy did not work."
EN_069	4	Commentators on the network, including Republican Representative Adam Kinzinger of Illinois and Senator Ted Cruz of Texas, also argued that the former president's policies were the reason why tensions were
EN_069	5	Pete Hegseth, a fellow panelist and Fox News contributor, agreed, suggesting an even stronger retaliation should come from Washington.
EN_069	6	"Fox News host Brian Kilmeade said, ""The president has played this spot-on thus far, totally reversing the appeasement policies of the Obama administration."""
EN_069	7	"""Where we are right now is on Barack Obama,"" he claimed."
EN_069	8	Hegseth repeated his criticism of Obama on Wednesday morning during a segment of the Fox News morning show Fox & Friends.
EN_069	9	"""Listen, this instant, this moment right now, is on Barack Obama, not Donald Trump,"" he said."
EN_069	10	Appearing on Fox News on Tuesday evening, Cruz lobbed similar accusations against Obama.
EN_069	11	"""In a very real sense, the missiles that we saw fired on U.S. servicemen and women tonight were paid for by the billions the Obama administration flooded the Ayatollah with,"" he argued, referred to Ali Khamenei, Iran's supreme leader."
EN_069	12	"When Fox & Friends played the clip of Cruz's remarks during a segment with Kinzinger on Wednesday morning, the congressman said Cruz was ""100 percent right."""
EN_069	13	He then went on to attack the 2015 Joint Comprehensive Plan of Action (JCPOA), commonly known as the Iran nuclear deal, which was signed by the Obama administration.
EN_069	14	Newsweek has reached out to Obama's press office for comment but did not hear back before publication.
EN_069	15	In reality, tensions between Tehran and Washington had de-escalated significantly in the final years of Obama's presidency.
EN_069	16	The JCPOA, which was also signed by the European Union, France, Germany, the United Kingdom, Russia and China, offered Iran sanctions relief and international investment in exchange for curbing its nuclear program.
EN_069	17	Consistent reports from the U.N. nuclear watchdog confirmed that Iran was in compliance with the agreement, but Trump had long criticized Obama and the international accord.
EN_069	18	In May 2018, the president decided to withdraw from the deal and reimplement sanctions against the Islamic Republic, a move that was condemned by the deal's other signatories.
EN_069	19	Despite Trump's decision, Iran worked with European leaders as well as Russia and China to preserve the deal until May 2019, one year after Trump had announced the U.S. withdrawal.
EN_069	20	Tehran then announced it would begin taking steps back from its commitment under the agreement, in hopes of exerting pressure on the U.S. to return to it.
EN_069	21	But with Trump's decision to kill Qassem Soleimani, a top Iranian general who commanded the country's elite Quds Force, as he arrived in Iraq last week, Iran announced that it would no longer abide by any of its commitments under the JCPOA.
EN_069	22	"Vowing "" revenge "" for the killing of the military leader, Iran carried out the missile strikes on U.S. bases in Iraq on Tuesday night."
EN_069	23	There have been no initial reports of U.S. casualties from the attack.
EN_069	24	Iranian Foreign Minister Javad Zarif has suggested that his nation does not plan to carry out any more attacks against U.S. interests, saying that the response to Soleimani's killing had been proportional.
EN_069	25	"But Khamenei said that the military strikes were ""not enough."""
EN_069	26	Republican Senator Rand Paul of Kentucky has offered a starkly different narrative to that of Kinzinger and Cruz.
EN_069	27	In an interview with Fox News on Tuesday morning, he argued that the situation with Iran had been improving under the nuclear deal.
EN_069	28	"""I hate this."
EN_069	29	I hate that this is where we are going....
EN_069	30	"There was much less killing, much less violence after the Iran agreement,"" he said."
EN_069	31	"Under the nuclear deal, ""we were heading to a much more stable situation with Iran,"" the senator said."
EN_069	32	"""And now it's gone, and I think it might be gone for a lifetime."""
EN_073	1	China Cautions U.S.
EN_073	2	"Over Cost of 'Bad Faith' Policy on Taiwan The Chinese government has accused the United States of acting in ""bad faith"" for continuing to back Taiwan, after senior American officials continued to draw relevant lessons for Asia from Russia's protracted war in Ukraine."
EN_073	3	Adm. Michael Gilday, the U.S. Navy's chief of naval operations, endorsed a strategy of deterrence by denial.
EN_073	4	He told a think tank event on Tuesday that Taipei, like Kyiv, could put up a credible defense by acquiring the right types of weapons.
EN_073	5	"""That is a big lesson learned and a wakeup call, particularly with respect to not only having the right kit, but are people trained to use it the right way?"""
EN_073	6	said Gilday, who appeared next to top uniformed officers from the Army, Air Force, Marine Corps, Coast Guard and Space Force.
EN_073	7	"""That shouldn't be lost on us with respect to Taiwan,"" he said at the forum hosted by the Council on Foreign Relations."
EN_073	8	Earlier, Gen. Charles Brown, the Air Force chief of staff, said a conflict in Asia would pose its own unique geographic challenges to U.S. forces in the Pacific:
EN_073	9	"""You're not going to get in there quickly or easily after the bullets begin to fly."""
EN_073	10	"Ukraine's resistance has shown ""the will of the smaller nation to fight"" will also be a factor, said Brown."
EN_073	11	"China, which maintains a decades-long claim to Taiwan despite having never governed the democratic island, said on Wednesday that it ""firmly opposes"" the U.S. officials' remarks, which China described as interference in its internal affairs."
EN_073	12	"Wang Wenbin, a spokesperson for the Chinese Foreign Ministry, went on to accuse the U.S. of contradicting itself by ""recognizing Taiwan is a part of China on the one hand, but on the other hand playing up the threat of the mainland's invasion of Taiwan."""
EN_073	13	"""Acting in bad faith will not only harm one's image, but will also incur a corresponding cost,"" Wang said at a regular press conference in Beijing on Wednesday."
EN_073	14	"The official said it called into question the seriousness and validity of U.S. commitments to its ""one China"" policy."
EN_073	15	Wang's remarks appeared to be an intentional misreading of the U.S.
EN_073	16	"""one China"" policy, which recognizes Beijing as the sole legal government of China, but only acknowledges the Chinese position that Taiwan is part of China."
EN_073	17	"Officially, Washington ""takes no position on sovereignty over Taiwan,"" a State Department spokesperson told Newsweek last month, ""only that cross-strait issues are resolved peacefully according to the will and best interests of the people on Taiwan."""
EN_073	18	"Wang also protested the State Department's recent decision to remove select language from its website's "" fact sheet "" about Taiwan, including a line that clarified the U.S. doesn't support Taiwan's independence."
EN_073	19	Ned Price, the department's spokesperson, said the changes didn't indicate a shift in U.S. policy on Taiwan.
EN_073	20	However, his comments suggested the update may have been a response to frequent misinterpretations by Beijing.
EN_073	21	"""I think we care most about ensuring that our relationships around the world are reflected accurately in our fact sheets."
EN_073	22	"I don't think we're as concerned as to what other countries might latch onto in an effort to create a pretense,"" Price said at a May 10 press briefing."
EN_074	1	Kinsale's 'forgotten local heroes' commemorated in ceremony to mark handover of Cork barracks
EN_074	2	The symbolic significance of the handover of a long-held British barracks in a strategic Cork town to the fledgling Irish state a century ago was recalled at a commemorative ceremony on Monday.
EN_074	3	The forgotten local heroes of the War of Independence period in Kinsale were also honoured and parallels were drawn between Ireland's struggle for independence and the war in Ukraine during the event at Charles Fort in Kinsale to commemorate the centenary of the 1922 handover by the crown forces to the Irish provisional government of two British barracks in the town, which had for centuries been a key strategic location in the British empire.
EN_074	4	"“Easter Monday is a time associated with the birth of the Irish state,"" chairperson of Kinsale Commemoration Committee, JJ Hurley, said."
EN_074	5	We value the democracy and freedom that was born out of those events 100 years ago and today, our friends in Ukraine are fighting for those same values.
EN_074	6	It is fitting that we show our support.
EN_074	7	The British surrendered its two military barracks in Kinsale on February 19, 1922 - one on the town’s Barrack Hill, where the ceremonial handover occurred but which is now the site of a supermarket, and Charles Fort, where the handover occurred with little or no ceremony.
EN_074	8	Monday’s commemoration, delayed by Covid, was held at Charles Fort and attended by Minister of State at the OPW, Patrick O’Donovan, the mayor of Cork County, Cllr Gillian Coughlan, and featured music and a re-enactment of the handover.
EN_074	9	Ms Coughlan said Kinsale had for centuries been a key strategic location for the British empire, which had poured tens of thousands of pounds into the construction and manning of defensive forts and barracks in the area.
EN_074	10	Lt. Cl. Robert Hurley reads the Proclamation of Independence as Patrick O'Donovan, Minister of State at the Department of Public Expenditure and Reform and the Mayor of County Cork Cllr. Gillian Coughlan look on.
EN_074	11	Photo: John Allen.
EN_074	12	“And yet through the revolutionary process, and the bravery and idealism of young men and women of the revolutionary period, the British were forced to withdraw from that key imperialistic bastion in 1922, by that desire for national self-determination, by that fight for freedom,” she said.
EN_074	13	“And while the Treaty might not have been palatable all round, it was the instrument which allowed for the handover of the British military barracks in Kinsale.
EN_074	14	“It was a very symbolic moment when the British military withdrew from the town after centuries.
EN_074	15	It is important that we recognise this important step in the progression towards nationhood.”
EN_074	16	Members of the Enniscorthy Historical Re-enactment Society dressed as Irish soldiers to recreate the Provisional Government marching into Charles Fort at the centenary commemoration in Kinsale.
EN_074	17	Photo: John Allen.
EN_074	18	Mr Hurley praised his fellow committee members, including Shannon Forde, Fergal Browne, Diarmuid O’Donovan, Barry Connolly and Padraig Walsh for their work, Cork County Council and its heritage officer, Conor Nelligan, the OPW and the wider community for their support.
EN_074	19	"He said they also hoped to honour those ""forgotten local heroes"" for their role during the War of Independence."
EN_074	20	“There were a lot of ordinary people who did extraordinary things during this tumultuous period,” he said.
EN_074	21	“We wanted to honour those whose names have faded from history.
EN_074	22	We don’t know their names, we don’t know their faces, but we wanted to give them life again.”
EN_075	1	Putin says Russia's interests and security 'non-negotiable'
EN_075	2	RUSSIAN PRESIDENT VLADIMIR Putin today said that Moscow was ready to look for “diplomatic solutions” amid raging tensions with the West over Ukraine but stressed that the country’s interests were non-negotiable.
EN_075	3	“Our country is always open for direct and honest dialogue, for the search for diplomatic solutions to the most complex problems,” Putin said in a video address to mark the Defender of the Fatherland Day, a public holiday in Russia.
EN_075	4	But he added: “The interests of Russia, the security of our citizens, are non-negotiable for us.”
EN_075	5	Putin spoke after parliament’s upper house, the Federation Council, gave him unanimous approval to deploy “peacekeepers” to two breakaway Ukrainian regions now recognised by Moscow as independent, and potentially into other parts of Ukraine.
EN_075	6	In the video address, Putin congratulated the country’s men and said he was certain of the “professionalism” of the Russian military and that they will stand up for the country’s national interests.
EN_075	7	He praised the battle-readiness of the Russian army and said the country would continue to develop state-of-the-art weapons.
EN_075	8	“We will continue to develop advanced weapon systems, including hypersonic and those based on new physical principles, and expand the use of advanced digital technologies and elements of artificial intelligence,” the Kremlin strongman added.
EN_075	9	“Such complexes are truly the weapons of the future, which significantly increase the combat potential of our armed forces.”
EN_075	10	Western officials have been warning for weeks the Russian leader has been preparing an all-out invasion of Ukraine.
EN_075	11	The US-led sanctions will “hurt the global financial and energy markets,” Anatoly Antonov, Russia’s ambassador to the United States, said in a Facebook post, adding that ordinary Americans will “feel the full consequences of rising prices.”
EN_075	12	Sanctions.
EN_075	13	Yesterday US President Joe Biden announced tough new sanctions against Russia for “beginning” an invasion of Ukraine but said there was still time to avoid war.
EN_075	14	Japan and Australia followed suit today with their own stringent penalties for Moscow and individuals connected with the aggression against Ukraine, with Australian Prime Minister Scott Morrison targeting members of Russia’s security council for “behaving like thugs and bullies.”
EN_075	15	Biden announced what he called the “first tranche” of sanctions, including steps to starve Russia of financing and target financial institutions and the country’s “elites.”
EN_075	16	But he left the door open to a final effort at diplomacy to avert a full-scale Russian invasion.
EN_075	17	Biden’s address followed a wave of sanctions announced by the European Union and UK, after Putin recognised the self-declared Donetsk and Lugansk rebel republics.
EN_075	18	Germany also announced it was halting certification of the Nord Stream 2 gas pipeline from Russia.
EN_075	19	But Moscow said the sanctions regime would backfire.
EN_075	20	The US-led sanctions will “hurt the global financial and energy markets,” Anatoly Antonov, Russia’s ambassador to the United States, said in a Facebook post, adding that ordinary Americans will “feel the full consequences of rising prices.”
EN_075	21	The Russian Ambassador to Ireland said that sanctions against Russia will cause a knock-on impact on EU member states.
EN_075	22	Speaking to The Journal, Yury Filatov said that any move to impose sanctions on Russia would cause a destabilisation of the economy across EU member states.
EN_082	1	Customs and Border Protection
EN_082	2	"""Smugglers will always try new, creative methods to smuggle narcotics,"" said Anne Maricich, CBP deputy director of Field Operations in San Diego."
EN_082	3	"""We're expecting the number of migrants to go up more than double, and [CBP] and [DHS] are not prepared to deal with those kinds of numbers,"" Kelly said."
EN_082	4	"""Large-scale seizures, such as this one, exemplify our mission priorities in securing the border,"" Laredo Port of Entry Director Alberto Flores said."
EN_082	5	According to Customs and Border Protection, the driver that was found in possession of the illegal narcotics was detained and turned over to the DEA.
EN_082	6	"""Smugglers continue to conceal narcotics and other contraband in myriad ways, which my officers seize over and over every shift,"" Michael Neipert said."
EN_082	7	"President Biden said during the State of the Union that ""If we are to advance liberty and justice, we need to secure the border and fix the immigration system."""
EN_082	8	According to data from CBP, over the past four months, the agency has seized over 234,000 pounds of illegal narcotics across the borders entering the U.S.
EN_082	9	"""Washington ought to really be paying attention to the deterioration of the economy and the rule of law in Mexico."""
EN_082	10	"""This massive methamphetamine smuggling attempt was stopped, thanks to our vigilant officers,"" Port Director Carlos Rodriguez said in a statement."
EN_082	11	Officers used a canine unit that is trained to detect the scent of illegal narcotics when the discovery was made.
EN_082	12	"""Our officers remain committed to keeping our borders secure,"" Port Director Tater Ortiz, Brownsville Port of Entry said in a statement."
EN_082	13	"""The Border Patrol agents and the sheriffs are beyond a breaking point,"" Republican Congressman Tony Gonzales, who represents the district, told Newsweek."
EN_082	14	The mother of the child was taken into custody by Customs and Border Patrol agents shortly after, following the agency's guidelines.
EN_082	15	Two men driving the vehicles where the narcotics were allegedly found in separate instances were both arrested, according to CBP.
EN_082	16	As migrants continue to flock to the southwest border, Gonzales fears a potential terrorist threat and sees immigration reform as a possible solution.
EN_082	17	"""The investigation regarding this incident remains ongoing,"" a CBP spokesperson stated."
EN_082	18	At least 20 of the Haitian migrants required medical attention.
EN_082	19	The Counter Network Division allegedly used databases intended to track terrorists to investigate journalists under former President Donald Trump.
EN_082	20	Marisol García Alcántara says that she still experiences memory loss, dizzy spells, and headaches over half a year later.
EN_082	21	She still has fragments in her head.
EN_082	22	"""This is a flagrant example of a federal agency using its power to examine the contacts of journalists,"" AP Executive Editor Julie Pace wrote in a letter."
EN_082	23	A similar discovery occurred in March when $1.3 million worth of cocaine washed up ashore on the Florida Keys' beaches.
EN_082	24	"According to Customs and Border Protection, since 2018 over ""1,100 impostors"" have been detected by facial scanning technology at ports of entry into the U.S."
EN_082	25	he suspect, Christopher Jesus Costanzo, was reportedly turned away at the border because he lacked a negative COVID-19 test.
EN_082	26	"Representative Elise Stefanik (R-N.Y.) argued that the successful seizure of the highly addictive and deadly opioid was an example of ""Biden's Border Crisis."""
EN_082	27	"The bill ""requires an immediate investigation to ensure the proper vetting and processing of anyone that comes into our country,"" the Florida senator said."
EN_082	28	The drugs were discovered in 2 separate incidents on the same night at the World Trade Bridge in Laredo, Texas.
EN_082	29	Border Patrol officers said that such packages are often equipped with a GPS tracker to allow smugglers to locate the drugs after they're dropped by the drone.
EN_084	1	Finland Ambassador: Irish neutrality debate full of 'wrong notions' and 'false asumptions'
EN_084	2	The Finnish diplomat said that the previous debates around the Lisbon and Nice treaty in Ireland involved false assumptions.
EN_084	3	“I think it’s a totally wrong notion that has also been discussed here during some of the referendums.
EN_084	4	And in Finland, people [refer to] the EU army – I mean, there is no EU army, there’s not even a NATO army, every country has their own armies.
EN_084	5	“So there’s lots of false assumptions, what it means to be a member of a club, so to speak.
EN_084	6	“Also in Finland, [some] people don’t want us to be very active within the EU, [because of this] false assumption that there’s an EU army, and that’s where the money goes,” she said.
EN_084	7	Lahnalampi said that she did not believe that Ireland would pivot towards NATO membership but would participate in a more direct involvement in European Union security.
EN_084	8	“I think, in the Irish context, where I see the discussion going is that the EU will, of course, increase its defence and security capabilities… because Ireland is so EU positive, and you’re part of the EU.
EN_084	9	For that kind of cooperation, there will be an impact in the way you [are active] – you have been active but you will need to be more active in the EU level,” she said.
EN_084	10	The ambassador said that Ireland is not in isolation from the threat of Russian aggression.
EN_084	11	She particularly noted the problem of cyber security and said that the threat of hybrid warfare, complete with attacks on major infrastructure, has come true for Ireland with the HSE ransomware incident.
EN_084	12	Lahnalampi believes that a key area where Finland and Ireland have liaised in the past is in cyber security.
EN_084	13	She believes that both countries are in the “same boat”, having suffered and then improved cyber defences following Russian attacks.
EN_084	14	Lahnalampi believes that Ireland will have no option but to join with other nations in a trans-European security apparatus.
EN_084	15	“I think, as we see it in Finland, it is that the whole security environment, security structure for Europe, if not globally, has changed,” she said.
EN_084	16	“Russia is breaking international law, humanitarian law, human rights law.
EN_084	17	And in that sense, the big picture is exactly the same for Ireland and Finland, in particular, that none of us is militarily non-aligned [so] I would say that we are not alone – we don’t belong to a military alliance,” she explained.
EN_084	18	But Finland, she said, diverges on the NATO membership debate and she feels that it is almost inevitable that her country will join the alliance.
EN_095	1	Macron faces fresh challenge as massive strike looms in France
EN_095	2	Trains cancelled, schools closed: France scrambled to make contingency plans on Tuesday for a huge strike against pension overhauls that poses one of the biggest challenges yet to President Emmanuel Macron's sweeping reform drive.
EN_095	3	Paris metro and rail workers will walk off the job starting Thursday, banking on widespread support for their protest against plans they say will require millions to retire later or face reduced pensions.
EN_095	4	"It is the latest expression of discontent by broad swathes of French society, from police and firefighters to teachers and hospital employees -- as well as a yearlong ""yellow vest"" movement demanding improved living standards."
EN_095	5	Looming over the reform is the spectre of 1995, the last major attempt to change the pension system when weeks of strikes paralysed the country and forced the government to back down.
EN_095	6	"""The social discontent now is stronger than it was in 1995,"" according to Bernard Thibault, a former CGT leader during the protests 24 years ago."
EN_095	7	Bike shops have been inundated with rental requests, ride-hailing services are planning to add drivers and electric scooter operators are offering special deals to help commuters cope with the expected traffic jams. - 'Provocation' - So far, Macron has been able to ride out opposition to previous signature reforms, including less-restrictive labour laws and tax cuts to encourage hiring and overhauls of the education system.
EN_095	8	He even pushed through changes to the state-run rail operator SNCF, long considered an untouchable union bastion, ending job-for-life guarantees and other benefits for new employees.
EN_095	9	"Those successes have only fired up union leaders, who have vowed to maintain their strike until Macron abandons his campaign promise for a ""universal"" retirement system."
EN_095	10	"It would do away with 42 ""special regimes"" for sectors ranging from rail and energy workers to lawyers and Paris Opera employees, which often grant workers higher pensions or early retirement."
EN_095	11	But unions say the changes would effectively require millions of private-sector workers to work beyond the legal retirement age of 62 if they want to receive the full pension they have been promised.
EN_095	12	"""The flagrant provocation is trying to say this reform would affect only the special schemes,"" Philippe Martinez of the hard-line CGT union said last week."
EN_095	13	"""It's a shameful lie,"" he continued."
EN_095	14	"""Everyone understands that it's a reform that will affect the public as well as the private sector."" - 'Quite harmful' - Prime Minister Edouard Philippe has acknowledged that French workers will gradually work longer but no concrete details of the overhaul are to be announced before mid-December."
EN_095	15	And while 76 percent of respondents in an Ifop poll published on Sunday back the reform, 64 percent do not trust the government to pull it off.
EN_095	16	Police unions, rubbish collectors, air-traffic controllers and Air France workers have said they will start striking on Thursday, and the biggest union for primary school teachers expects four out of 10 schools will remain shut.
EN_095	17	The SNCF and Paris metro operator RATP will announce at 5:00 pm (1600 GMT) on Tuesday the likely number of service cuts, expected to match a similar protest on September 13, when most Paris lines were shut down completely.
EN_095	18	Rallies and work stoppages are planned in dozens of cities, capped by two demonstrations planned for Paris that will converge on the Place de la Nation.
EN_095	19	Officials have already ordered Paris businesses along the routes to close on Thursday, underscoring retailers' fears that a long strike will take a heavy toll on their businesses.
EN_095	20	"""It's a period of heavy spending,"" Francois Asselin, president of the CPME association of small and midsize businesses, told France Info radio on Tuesday."
EN_095	21	"""We estimate that a day of general strikes takes away some 400 million euros ($440 million) of revenues for the country, including nearly 200 million euros for the Paris region,"" he said."
EN_095	22	"And if the strike persists, he warned, ""it can frankly be quite harmful, especially with Christmas coming up""."
EN_101	1	New Jersey UFO Sighting Turns Out to Be Goodyear Blimp
EN_101	2	New Jersey residents were convinced a flying saucer was hovering over their state on Monday, with footage of the supposed extra-terrestrial incident going viral on social media.
EN_101	3	However, thankfully it is unlikely that aliens are planning any abductions over the East Coast, as the UFO was just a Goodyear blimp.
EN_101	4	"TikTok user @.babyjennie shared a video of what appeared to be a flying saucer in the distance and captioned the video: ""Who else saw the UFO today in Jersey on 21?"
EN_101	5	"People were dead stopped on the highway recording."""
EN_101	6	The TikTok video has more than half a million likes.
EN_101	7	"A Twitter user shared a video with footage of the ""UFO"" film from a car before the driver pulls over for a better look, and said: ""I still can't believe a UFO was spotted in New Jersey today!"""
EN_101	8	In a video that has been viewed more than 300,000 times on Twitter, people can be seen standing on the side of the highway filming what looked like an alien spaceship.
EN_101	9	The person filming says that the whole street has stopped.
EN_101	10	General view of the Goodyear Blimp during the VRBO Citrus Bowl at Camping World Stadium on January 1, 2019, in Orlando, Florida.
EN_101	11	New Jersey residents parked along the highway to capture what appeared to be an alien spaceship but was instead a Goodyear blimp that had flown over a game at the MetLife Stadium, on September 15, 2020.
EN_101	12	"Another video posted to Twitter that has been viewed more than 100,000 claims that the ""UFO"" was flying over Teterboro Airport."
EN_101	13	"In the video, the man says: ""This is literally a f****** UFO."
EN_101	14	It's just floating.
EN_101	15	The ship was closer, it went up, a light was like shining from it, like a beam.
EN_101	16	"This s*** is just f****** flat and it was moving in like circles."""
EN_101	17	"In another TikTok video shared to Twitter, a man says: ""Everybody's stopped to see the aliens, that's what everybody's saying."
EN_101	18	"I don't know if that's true or not, but everybody's blocked the highway, saying the are aliens are coming."""
EN_101	19	However, despite the otherworldly nature of the social media footage, the unidentified flying object is not a flying saucer, but a Goodyear blimp.
EN_101	20	Other New Jersey residents, seemingly closer to the object, shared videos that clearly show the UFO's true identity.
EN_101	21	"Twitter user @linobrescia shared a video and said: ""Wingfoot Two straight up just floating backwards...Why?"
EN_101	22	Because he can.
EN_101	23	"BOSS!!!"""
EN_101	24	"Another said: ""The amount of dumb***** in New Jersey who think they saw a f****** UFO, it was a f****** Goodyear blimp."
EN_101	25	"All you had to do was have a high def camera or keep it still enough you can see what's on the side."""
EN_101	26	Others reported that the blimp had flown over the Giants vs Steelers game at the MetLife Stadium in East Rutherford, New Jersey, which is just north of Highway 21.
EN_101	27	Newsweek has contacted Goodyear for comment.
EN_112	1	Masked Thugs Attack Activists Occupying a Primeval Forest in Masuria
EN_112	2	A group of environmental activists decided to block logging equipment and vehicles in the Borecka Primeval Forest (Puszcza Borecka) located about 20 km from Giżycko- a popular vacation spot in the Masurian Lake District.
EN_112	3	The activists believe that the logging is too extensive and contributes to the destruction of a unique natural ecosystem.
EN_112	4	The woodcutting is carried out by private timber companies on behalf of the local forestry management.
EN_112	5	"Environmentalists identifying as members of the ""Wild Resistance Movement"" (Dziki Ruch Oporu) decided to take matters into their own hands, and on Monday, blocked two vehicles used to cut and haul away trees."
EN_112	6	They also set up a camp, including hanging tree tents.
EN_112	7	"""We do not consent to further devastation!"
EN_112	8	We demand all logging in naturally valuable forests be stopped immediately and real action is taken to protect them!
EN_112	9	Forests all over Poland are being cut down en masse, including during bird hatching season.
EN_112	10	The last natural old-growth forests, which are home to endangered species of animals, plants, and fungi, are being destroyed.
EN_112	11	The future of billions of lives, including ours, is decided by a handful of greedy and power-hungry people!
EN_112	12	"Cutting down old-growth forests is ecocide!"""
EN_112	13	– the activists wrote in their statement posted online.
EN_112	14	Also on Monday, there were two police interventions. - We received a report that activists were obstructing forestry work.
EN_112	15	A patrol unit arrived at the site, but did not conduct any activities- says Iwona Chruścińska, spokeswoman for the Giżycko police.
EN_112	16	Footage recorded by the protesters shows a police officer holding a rope belonging to one of the activists but later abandoning his actions.
EN_112	17	Masked thugs attack activists, then drive off.
EN_112	18	Another intervention took place in the evening, and by then the police had already been called by the activists themselves. - They informed us that their camp had been invaded by a group of people in balaclavas- Ms.
EN_112	19	Chruścińska confirms. - When the patrol unit arrived at the site, the attackers were already gone.
EN_112	20	The activists were supposed to appear at the police station and present evidence, but so far they have not filed a report.
EN_112	21	Eventually, however, the environmental activists decided that the threat was too big and decided to end their protest action.
EN_112	22	Every day, 400 journalists at Gazeta Wyborcza write verified, fact-checked stories about Polish politics and society, keeping a critical eye on the ruling camp’s persistent assault on democratic values and the rule of law; the growing cultural tension between religious fundamentalism and human rights; and the ongoing Russian invasion in Ukraine.
EN_112	23	Our journalists are on the front lines in 32 Polish cities, reporting from the streets, hospitals, and courtrooms about issues that move public opinion.
EN_127	1	Job Recruiter Proclaims That Vaccination Status Could Be an 'Incentive for Hiring'
EN_127	2	One of the nation's oldest recruitment services is sharing its perspective on how job seekers' vaccination status could potentially lead to hiring.
EN_127	3	On Wednesday, Owner and President of Babich & Associates Tony Beshara spoke to KTVT about job recruiting and vaccinations.
EN_127	4	"Beshara told the news outlet that most companies with more than 100 employees are ""really mad."""
EN_127	5	"""Companies have been proactive about COVID for self-preservation purposes, but in most organizations, there's always going to be some people that will be anti-vaxxers and those kinds of people stick their heels in the ground and say, 'I'm not getting vaccinated,'"" said Beshara."
EN_127	6	Beshara stated the hesitancy among certain job seekers puts companies in a difficult spot.
EN_127	7	"""The job market is tough enough and companies are having trouble finding candidates, so they'll take them any way they can get them if they're qualified to do the joband then be concerned about how they're going to deal with it later,"" he explained."
EN_127	8	One of the nation's oldest recruitment services is sharing its perspective on how job seekers' vaccination status could potentially lead to hiring.
